Label,Berita
netral,Kementerian Koperasi dan UKM meluncurkan program bantuan pelatihan *digital marketing* bagi UMKM.
netral,Pusat Studi Hukum Tata Negara (PSHTN) menggelar seminar nasional tentang amendemen UUD 1945.
netral,PT Telkomsel meluncurkan layanan eSIM (embedded SIM) untuk semua jenis *smartphone*.
netral,Dinas Pariwisata mengadakan *familiarization trip* (famtrip) bagi *travel blogger* dari 10 negara.
netral,Komunitas pecinta anjing di Jakarta mengadakan acara pertemuan dan kontes anjing peliharaan.
netral,Harga telur ayam ras di pasar tradisional saat ini dijual rata-rata Rp 28.000 per kilogram.
netral,Sebuah film biopik tentang pahlawan nasional akan tayang di bioskop seluruh Indonesia bulan depan.
netral,PT Pertamina (Persero) mengumumkan penemuan cadangan minyak baru di lepas pantai Natuna.
netral,Pemerintah daerah mengalokasikan dana 5 miliar untuk perbaikan jaringan irigasi pertanian.
netral,Seorang dosen dari Universitas Airlangga (UNAIR) menemukan metode baru pengobatan demam berdarah.
netral,Dinas Kesehatan menyediakan layanan tes kesehatan mental gratis bagi pelajar dan mahasiswa.
netral,Harga cabai rawit hijau di pasar tradisional saat ini dijual rata-rata Rp 40.000 per kilogram.
netral,Perusahaan transportasi Blue Bird mencatat peningkatan jumlah penumpang taksi sebesar 10%.
netral,Gubernur Jawa Tengah meluncurkan program pembangunan 10.000 rumah layak huni bagi warga miskin.
netral,Festival seni rupa kontemporer internasional akan diselenggarakan di Taman Budaya Yogyakarta.
netral,Bank Indonesia (BI) mencatat total pembayaran menggunakan Quick Response Code Indonesian Standard (QRIS) mencapai 50 triliun rupiah.
netral,Seorang *content creator* game Indonesia berhasil meraih *subscriber* terbanyak di Asia Tenggara.
netral,Kementerian Pertanian meluncurkan program pengembangan budidaya durian Musang King di Jawa Barat.
netral,Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG) menetapkan status Gunung Bromo Waspada (Level II).
netral,PT Bank Rakyat Indonesia (BRI) Tbk mencatat peningkatan penggunaan layanan *mobile banking* sebesar 30%.
netral,Dinas Perhubungan menambah jumlah lampu lalu lintas di persimpangan jalan yang rawan kecelakaan.
netral,Komunitas *e-sports* di Indonesia mengadakan *fun match* antara tim profesional dan *amatir*.
netral,Harga tiket konser musik internasional di Jakarta saat ini dijual mulai dari Rp 800.000.
netral,Sebuah novel *thriller* dari penulis Indonesia berhasil masuk daftar buku terlaris New York Times.
netral,PT Kereta Api Indonesia (KAI) meluncurkan layanan *self-check-in* tiket di stasiun Gambir.
netral,Pemerintah daerah meresmikan pusat pelatihan kerja baru untuk meningkatkan keterampilan angkatan kerja.
netral,Seorang mahasiswa UNDIP memenangkan lomba debat bahasa Inggris tingkat ASEAN di Malaysia.
netral,Dinas Pendidikan melarang guru memberikan pekerjaan rumah (PR) yang terlalu banyak kepada siswa.
netral,Harga daging ayam di pasar tradisional cenderung stabil di kisaran Rp 38.000 per kilogram.
netral,Perusahaan telekomunikasi XL Axiata mengumumkan rencana *merger* dengan operator seluler lain.
netral,Gubernur Jawa Barat meresmikan pembangunan jalan penghubung baru antara Bogor dan Cianjur.
netral,Festival film dokumenter internasional akan diselenggarakan di kota Surabaya bulan depan.
netral,Bank Indonesia (BI) mencatat pertumbuhan ekonomi syariah Indonesia sebesar 8% di tahun 2023.
netral,Seorang *food vlogger* Indonesia mereview 5 warung sate kambing muda paling enak di Jakarta.
netral,Kementerian Kelautan dan Perikanan mengalokasikan 200 kapal penangkap ikan baru untuk nelayan.
netral,Pusat Studi Gender dan Anak (PSGA) UI menggelar seminar tentang kesetaraan gender di tempat kerja.
netral,PT PLN (Persero) menargetkan 80% rumah tangga di Indonesia menggunakan kompor listrik.
netral,Dinas Pariwisata menyediakan *shuttle bus* gratis untuk turis dari bandara menuju pusat kota.
netral,Komunitas pecinta *bonsai* di Indonesia mengadakan pameran dan lelang *bonsai* langka.
netral,Harga emas perhiasan di toko emas saat ini dijual rata-rata Rp 700.000 per gram.
netral,Sebuah film horor Indonesia berhasil memecahkan rekor jumlah penonton tertinggi di Malaysia.
netral,PT Pertamina (Persero) mengumumkan kenaikan harga BBM jenis Pertamax Turbo sebesar Rp 500 per liter.
netral,Pemerintah daerah mengalokasikan dana 2 miliar untuk beasiswa pendidikan anak kurang mampu.
netral,Seorang *gamer* profesional Indonesia memenangkan turnamen *PUBG Mobile* tingkat Asia Tenggara.
netral,Dinas Kesehatan menyediakan layanan tes *pap smear* gratis bagi wanita usia produktif di puskesmas.
netral,Harga gula pasir di pasar tradisional cenderung stabil di kisaran Rp 16.000 per kilogram.
netral,Perusahaan *e-commerce* Bukalapak meluncurkan layanan *paylater* baru untuk pengguna setia.
netral,Gubernur Jawa Tengah meresmikan pembangunan taman kota baru di pusat kota Semarang.
netral,Festival seni instalasi digital internasional akan diselenggarakan di Jakarta bulan Oktober.
netral,Bank Indonesia (BI) mencatat total nilai transaksi *e-money* di Indonesia mencapai 500 triliun rupiah.
netral,Seorang atlet panahan Indonesia memenangkan medali perunggu di kejuaraan dunia di Korea Selatan.
netral,Kementerian Pertanian meluncurkan program *smart farming* di 100 desa percontohan.
netral,Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG) menetapkan status Gunung Agung Waspada (Level II).
netral,PT Bank Negara Indonesia (BNI) Tbk mencatat peningkatan pengguna layanan *internet banking* sebesar 20%.
netral,Dinas Perhubungan menyediakan layanan bus gratis untuk rute dari stasiun KRL menuju perkantoran.
netral,Komunitas *stand-up comedy* di Jakarta mengadakan *open mic* rutin di kafe-kafe.
netral,Harga tiket konser musik K-Pop di Jakarta saat ini dijual mulai dari Rp 1.000.000.
netral,Sebuah novel *romance* dari penulis Indonesia berhasil diadaptasi menjadi serial *web* di platform *streaming*.
netral,PT Kereta Api Indonesia (KAI) meluncurkan layanan pemesanan tiket kereta cepat melalui aplikasi.
netral,Pemerintah daerah menyediakan layanan konsultasi psikologi gratis bagi masyarakat di puskesmas.
netral,Seorang *influencer* *beauty* Indonesia meluncurkan produk kosmetik sendiri yang laris di pasaran.
netral,Dinas Pendidikan melarang guru memberikan sanksi fisik kepada siswa yang melanggar peraturan.
netral,Harga minyak goreng curah di pasar tradisional saat ini dijual rata-rata Rp 14.000 per liter.
netral,Perusahaan *e-commerce* Shopee mengadakan program pelatihan *live shopping* bagi UMKM.
netral,Gubernur Jawa Barat meresmikan pembangunan *rest area* baru di jalur tol Padalarang-Cileunyi.
netral,Festival seni tari kontemporer dari berbagai negara akan diselenggarakan di Yogyakarta bulan November.
netral,Bank Indonesia (BI) mencatat total nilai transaksi valuta asing di Indonesia mencapai 10 miliar dolar AS.
netral,Seorang *travel blogger* Indonesia berhasil menaklukkan 7 puncak gunung tertinggi di dunia.
netral,Kementerian Agama meluncurkan program sertifikasi khatib salat Jumat berskala nasional.
netral,Pusat Studi Ekonomi dan Bisnis (PSEB) UI menggelar seminar tentang prospek investasi di IKN.
netral,PT Telkomsel meluncurkan layanan *cloud gaming* dengan jaringan 5G untuk pengguna premium.
netral,Dinas Pariwisata mengadakan *workshop* fotografi *landscape* untuk menarik minat wisatawan.
netral,Komunitas pecinta *reptil* di Jakarta mengadakan pameran dan edukasi tentang ular dan kadal.
netral,Harga bawang putih di pasar tradisional cenderung stabil di kisaran Rp 35.000 per kilogram.
netral,Sebuah film animasi Indonesia berhasil tayang di bioskop di 5 negara Asia Tenggara.
netral,PT Pertamina (Persero) mengumumkan penambahan pasokan BBM jenis Pertalite menjelang libur panjang.
netral,Pemerintah daerah mengalokasikan dana 500 juta untuk pengadaan buku bacaan di perpustakaan desa.
netral,Seorang mahasiswa ITB memenangkan lomba desain mobil listrik tingkat Asia di Jepang.
netral,Dinas Kesehatan menyediakan layanan tes HIV/AIDS gratis dan rahasia di puskesmas.
netral,Harga ikan teri di pasar tradisional saat ini dijual rata-rata Rp 60.000 per kilogram.
netral,Perusahaan *game online* Riot Games mengadakan turnamen *Valorant* tingkat Asia Pasifik.
netral,Gubernur Jawa Tengah meresmikan pembangunan pusat daur ulang sampah modern di kota Solo.
netral,Festival seni tradisional wayang kulit akan diselenggarakan di Surakarta bulan Desember.
netral,Bank Indonesia (BI) mencatat total nilai transaksi kartu kredit di Indonesia mencapai 40 triliun rupiah.
netral,Seorang *gamer* *mobile legends* Indonesia meraih gelar pemain terbaik dunia.
netral,Kementerian Pertanian meluncurkan program *food estate* di kawasan perbatasan Kalimantan.
netral,Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG) menetapkan status Gunung Kelud Waspada (Level II).
netral,PT Bank Rakyat Indonesia (BRI) Tbk mencatat peningkatan transaksi menggunakan kartu Brizzi sebesar 15%.
netral,Dinas Perhubungan melakukan penertiban *ojek online* yang mangkal di area terlarang.
netral,Komunitas pecinta *diecast* mobil di Jakarta mengadakan pameran dan bursa mobil miniatur.
netral,Harga tiket pesawat rute Jakarta-Bali saat ini dijual mulai dari Rp 800.000.
netral,Sebuah novel *historical fiction* dari penulis Indonesia memenangkan penghargaan sastra bergengsi.
netral,PT Kereta Api Indonesia (KAI) meluncurkan layanan pemesanan tiket kereta api melalui WhatsApp.
netral,Pemerintah daerah menyediakan layanan konsultasi hukum gratis bagi masyarakat di kantor lurah.
netral,Seorang *beauty vlogger* Indonesia mereview 10 produk *skincare* lokal terbaik tahun ini.
netral,Dinas Pendidikan melarang sekolah mewajibkan siswa membeli seragam atau buku di sekolah.
netral,Harga cabai rawit merah di pasar tradisional saat ini dijual rata-rata Rp 70.000 per kilogram.
netral,Perusahaan *e-commerce* Blibli meluncurkan layanan *instant delivery* untuk produk elektronik.
netral,Gubernur Jawa Barat meresmikan pembangunan *theme park* baru bertema edukasi di Bandung.
netral,Festival musik dangdut berskala nasional akan diselenggarakan di Surabaya bulan Januari.
netral,Bank Indonesia (BI) mencatat total nilai transaksi kartu debit di Indonesia mencapai 300 triliun rupiah.
netral,Seorang atlet e-sports Indonesia memenangkan turnamen *Dota 2* dengan hadiah terbesar di dunia.
netral,Kementerian Pertanian meluncurkan program penanaman 1 juta pohon buah-buahan di seluruh Indonesia.
netral,Pusat Studi Bahasa dan Sastra (PSBS) UI menggelar seminar tentang perkembangan bahasa gaul di media sosial.
netral,PT PLN (Persero) menargetkan 95% rumah tangga di Indonesia menggunakan listrik prabayar.
netral,Dinas Pariwisata mengadakan *fam trip* untuk agen travel domestik ke destinasi wisata baru di Jawa Timur.
netral,Komunitas pecinta burung di Jakarta mengadakan kontes kicau burung tingkat nasional.
netral,Harga telur ayam kampung di pasar tradisional saat ini dijual rata-rata Rp 45.000 per kilogram.
netral,Sebuah film komedi Indonesia berhasil menarik 500.000 penonton dalam tiga hari penayangan.
netral,PT Pertamina (Persero) mengumumkan kenaikan harga BBM jenis Pertamax sebesar Rp 300 per liter.
netral,Pemerintah daerah mengalokasikan dana 1 miliar untuk program pemberdayaan ekonomi perempuan.
netral,Seorang mahasiswa UGM menciptakan aplikasi *mobile* untuk mendeteksi kualitas udara secara *real-time*.
netral,Dinas Kesehatan menyediakan layanan pemeriksaan mata gratis bagi anak usia sekolah di puskesmas.
netral,Harga jahe merah di pasar tradisional saat ini dijual rata-rata Rp 50.000 per kilogram.
netral,Perusahaan transportasi Grab meluncurkan layanan *ride-sharing* dengan mobil listrik di Jakarta.
netral,Gubernur Jawa Tengah meresmikan pembangunan rumah sakit umum daerah (RSUD) baru di Tegal.
netral,Festival seni rupa patung kontemporer akan diselenggarakan di Yogyakarta bulan Februari.
netral,Bank Indonesia (BI) mencatat pertumbuhan uang yang beredar di masyarakat mencapai 10%.
netral,Seorang penyanyi pop Indonesia memenangkan penghargaan *MTV Europe Music Awards* di kategori *Best Southeast Asia Act*.
netral,Kementerian Kelautan dan Perikanan meluncurkan program konservasi penyu di kawasan pantai selatan Jawa.
netral,Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG) menetapkan status Gunung Sinabung Waspada (Level II).
netral,PT Bank Central Asia (BCA) Tbk mencatat peningkatan transaksi *mobile banking* sebesar 25%.
netral,Dinas Perhubungan melakukan penertiban kendaraan yang menggunakan knalpot bising di jalan raya.
netral,Komunitas *sneakers* di Jakarta mengadakan bursa jual beli sepatu langka di *mall* besar.
netral,Harga tiket masuk Taman Safari Indonesia saat ini adalah Rp 150.000 per orang.
netral,Sebuah serial drama Korea Selatan yang dibintangi aktor Indonesia menjadi *trending* di platform *streaming* global.
netral,PT Kereta Api Indonesia (KAI) menambah jadwal perjalanan kereta api eksekutif untuk rute Surabaya.
netral,Pemerintah daerah menyediakan layanan konsultasi pajak gratis bagi pelaku UMKM di kantor pajak.
netral,Seorang *influencer* *fitness* Indonesia meluncurkan program *diet* dan olahraga *online* yang diminati banyak orang.
netral,Dinas Pendidikan melarang sekolah mengadakan kegiatan *study tour* yang berlebihan dan mahal.
netral,Harga ikan tongkol di pasar tradisional saat ini dijual rata-rata Rp 25.000 per kilogram.
netral,Perusahaan *e-commerce* Lazada mengadakan *flash sale* besar-besaran untuk produk *fashion*.
netral,Gubernur Jawa Barat meresmikan pembangunan pusat rehabilitasi narkoba modern di Bogor.
netral,Festival seni tari tradisional dari berbagai daerah akan diselenggarakan di Solo bulan Maret.
netral,Bank Indonesia (BI) mencatat total nilai *outstanding* kredit perbankan mencapai 6.000 triliun rupiah.
netral,Seorang *travel vlogger* asal Jerman mengunjungi destinasi wisata sejarah di kota Semarang.
netral,Kementerian Agama meluncurkan program bimbingan manasik haji *online* untuk calon jemaah.
netral,Pusat Studi Lingkungan Hidup (PSLH) ITB menggelar seminar tentang dampak perubahan iklim terhadap pertanian.
netral,PT Telkomsel meluncurkan layanan *internet of things* (IoT) untuk sektor pertanian dan perkebunan.
netral,Dinas Pariwisata mengadakan *fam trip* untuk wartawan media massa nasional ke destinasi wisata baru di Lampung.
netral,Komunitas *skateboard* di Jakarta mengadakan kompetisi *skateboarding* di taman *skate* baru.
netral,Harga minyak zaitun impor di supermarket saat ini dijual rata-rata Rp 150.000 per botol.
netral,Sebuah film *action* Indonesia berhasil menarik 2 juta penonton di bioskop dalam waktu seminggu.
netral,PT Pertamina (Persero) mengumumkan penambahan pasokan BBM jenis Solar untuk kebutuhan industri.
netral,Pemerintah daerah mengalokasikan dana 500 juta untuk pengadaan peralatan kesehatan di puskesmas desa.
netral,Seorang dosen dari Universitas Padjadjaran (UNPAD) menciptakan teknologi pengolahan limbah plastik menjadi bahan bakar.
netral,Dinas Kesehatan menyediakan layanan donor darah rutin di kantor-kantor pemerintahan.
netral,Harga telur puyuh di pasar tradisional saat ini dijual rata-rata Rp 35.000 per kilogram.
netral,Perusahaan *game online* Garena mengadakan *event* *in-game* besar-besaran untuk merayakan ulang tahun game.
netral,Gubernur Jawa Tengah meresmikan pembangunan *rest area* dengan konsep *eco-friendly* di jalur tol.
netral,Festival seni musik tradisional dari berbagai daerah akan diselenggarakan di Jakarta bulan April.
netral,Bank Indonesia (BI) mencatat total nilai transaksi *QRIS* mencapai 70 triliun rupiah di kuartal terakhir.
netral,Seorang penyanyi dangdut Indonesia memenangkan penghargaan *Dangdut Award* di Malaysia.
netral,Kementerian Pertanian meluncurkan program pengembangan budidaya *vertical farming* di perkotaan.
netral,Pusat Vulkanologi dan Mitigasi Bencana Geologi (PVMBG) menetapkan status Gunung Lokon Waspada (Level II).
netral,PT Bank Rakyat Indonesia (BRI) Tbk mencatat peningkatan pengguna layanan *BRImo* sebesar 40%.
netral,Dinas Perhubungan melakukan razia terhadap mobil yang menggunakan rotator atau lampu strobo ilegal.
netral,Komunitas *kolektor* *action figure* di Jakarta mengadakan pameran dan bursa *action figure* langka.
netral,Harga tiket masuk Candi Borobudur untuk wisatawan domestik saat ini adalah Rp 50.000 per orang.
netral,Sebuah novel *thriller* politik dari penulis Indonesia memenangkan penghargaan literasi nasional.
netral,PT Kereta Api Indonesia (KAI) meluncurkan layanan *lounge* premium baru di stasiun Bandung.
netral,Pemerintah daerah menyediakan layanan *hotline* pengaduan masyarakat selama 24 jam.
netral,Seorang *selebgram* *traveling* Indonesia mengunjungi 50 negara dalam waktu 6 bulan.
